id,醫事機構名稱,醫事機構地址,Response_X,Response_Y
927,佳佑診所,台中市潭子區勝利路３１９號１樓,219569.492,2678765.274
928,家興診所,台中市潭子區中山路１段３７號１樓,219757.939,2676237.814
929,長虹耳鼻喉科診所,台中市潭子區勝利路２３１號１樓,219565.853,2678545.892
930,潭興診所,台中市潭子區潭興路二段４６０號１樓,220312.369,2678441.646
931,林大詠診所,台中市潭子區潭子街二段１１０號１樓,220249.946,2678706.313
932,張內兒科診所,台中市大雅區大雅里學府路２９０號,214391.307,2679947.109
933,陳台祝診所,台中市大雅區學府路１７１號,214454.261,2679520.85
934,崇德外科診所,台中市大雅區大雅里民興街４１號,214234.412,2680012.529
935,黃名正小兒科診所,台中市大雅區大雅里學府路２１９號,214432.155,2679653.788
936,宗澤診所,台中市大雅區文雅里中山北路４９２號,213917.522,2679819.646
937,李思靜診所,台中市大雅區大雅里民興街５６號,214278.534,2680027.793
938,六寶診所,台中市大雅區六寶里中清路四段２５１號,213788.715,2680300.836
939,廖耳鼻喉科診所,台中市大雅區大雅里民興街２５號,214206.66,2679974.801
940,台光診所,台中市大雅區上雅里民生路一段１８３號,214481.997,2680249.714
941,長安診所,台中市大雅區大雅里民興街５７號１，２，３樓,214268.196,2680039.1
942,吳耳鼻喉科診所,台中市大雅區大雅里學府路３３３號,214327.321,2680034.046
943,林釗尚小兒科診所,台中市大雅區大雅路１４９、１５１號,213907.117,2680432.673
944,青春診所,台中市大雅區神林南路１９７巷５５之１１號,215035.147,2679948.791
945,維弘復健科診所,台中市大雅區民興街６３號１，４，５樓,214276.883,2680048.74
946,得康診所,台中市大雅區學府路２２７號,214429,2679674.504
947,雅林診所,台中市大雅區四德里神林南路６３３號,214724.761,2679323.069
948,李大東皮膚科診所,台中市大雅區民生路１段５９號,214173.204,2680139.481
949,佳興耳鼻喉科診所,台中市大雅區民生路一段２１０號１樓,214567.361,2680263.671
950,廖力毅診所,台中市新社區新社里興安路１０２號,230690.388,2681971.078
951,鄭正源診所,台中市新社區新社里中和街四段１２５巷２號,230477.649,2681838.04
952,隆安聯合診所,台中市新社區新社里興安路３２號,230598.421,2681837.554
953,興安診所,台中市新社區新社里興安路４９－２、４９－３號,230665.82,2681854.58
954,安宏診所,台中市新社區中興里中興嶺８５號,229008.276,2677827.063
955,林新診所,台中市新社區興社街４段７３號之１號,230537.011,2682006.39
956,維仁診所,台中市新社區興安路１８－７號,230449.776,2681612.413
957,石岡診所,台中市石岡區萬安里石岡街７１號１樓,227256.374,2685606.395
958,鴻德診所,台中市外埔區大同里甲后路２５５號,215229.91,2691412.79
959,得仁診所,台中市外埔區大同里重光路１１號,214736.372,2691784.551
960,外埔診所,台中市外埔區大同里甲后路２９７號,215229.91,2691412.79
961,佳優診所,台中市外埔區甲后路４３０號１樓,216656.709,2690235.319
962,安田診所,台中市大安區中山南路２８１號１樓，２８３號１樓,208130.967,2693310.098
963,佑安診所,台中市大安區松雅里大安港路６２１號,209716.464,2695143.009
964,旭光診所,台中市烏日區烏日里中山路２段１５７號,212047.924,2666788.061
965,明道診所,台中市烏日區烏日里三民街１４９號,211581.847,2666964.118
966,鄭昭弘診所,台中市烏日區溪南路１段４０９號,213745.203,2663761.808
967,劉耀宜診所,台中市烏日區仁德里信義街１６７號,213292.193,2666645.975
968,劉耳鼻喉科診所,台中市烏日區仁德里信義街１６４巷３２號,213334.234,2666829.733
969,鐘耳鼻喉科診所,台中市烏日區中山路二段１８０號,211800.886,2666867.407
970,明仁診所,台中市烏日區溪現里溪南路一段７０２號,213672.652,2663411.639
971,張文華診所,台中市烏日區仁德里中山路一段４２３號,213193.88,2666974.478
972,明陽小兒科診所,台中市烏日區中山路一段３５９號,213350.331,2667032.183
973,李賢立診所,台中市烏日區仁德里中山路１段３６７號,213332.024,2667021.83
974,藍毅生診所,台中市烏日區中山路１段３４９號,213366.356,2667036.805
975,仁仁家庭醫學科診所,台中市烏日區中山路二段４３號,212297.67,2666743.992
976,惠心聯合診所,台中市烏日區烏日里中山路二段９７號,212180.579,2666758.409
977,謝政融診所,台中市烏日區仁德里信義街２０２號,213227.818,2666653.415
978,學田診所,台中市烏日區學田里學田路便行巷２號,210102.84,2668470.747
979,明愛眼科診所,台中市烏日區中山路１段３４５號,213375.584,2667040.174
980,施建成診所,台中市烏日區仁德里中山路一段４５５號,213116.867,2666954.001
981,惠馨小兒科診所,台中市烏日區烏日里中山路２段７７號,212229.478,2666756.418
982,賴永清小兒科診所,台中市烏日區中山路１段５３８號,212905.76,2666933.038
983,慈祐聯合診所,台中市烏日區九德里中山路１段５４８號１．２樓,212883.106,2666919.151
984,宏德診所,台中市烏日區三民街１６５號,211582.478,2667003.105
985,神農皮膚科診所,台中市烏日區中山路一段４００號１樓,213125.328,2667005.927
986,陳孟正診所,台中市烏日區長春街１７０號１樓,213416.758,2667249.835
987,佳康診所,台中市烏日區溪南路一段５６２號１樓,213699.543,2663695.327
988,大肚天佑內小兒科診所,台中市大肚區福山里沙田路一段５１０號,205621.514,2668845.004
989,金山牙醫診所,台中市大里區大里路１６號,218445.709,2667025.6
990,自強診所,台中市大肚區蔗□里遊園路二段２０６號,207449.465,2674344.93
991,大度診所,台中市大肚區沙田路二段６２１號,203777.861,2671791.424
992,小林診所,台中市大肚區頂街里沙田路二段７２３號,203716.817,2672029.643
993,其安診所,台中市大肚區沙田路一段４０４號,205954.652,2668683.452
994,緯廷耳鼻喉科診所,台中市大肚區沙田路２段７６３號,203682.722,2672145.748
995,光華診所,台中市大肚區蔗趎里遊園路２段２５５號,207436.649,2674411.862
996,宏耕診所,台中市大肚區遊園路二段３４號,207276.647,2673878.548
997,培安診所,台中市大肚區沙田路一段４０４號,205954.652,2668683.452
998,明安診所,台中市大肚區沙田路一段４０４號,205954.652,2668683.452
999,欣民診所,台中市大肚區沙田路２段６１０號,203848.274,2671758.058
1000,易昇診所,台中市大肚區遊園路二段１８８號,207414.136,2674264.466
1001,回春診所,台中市大肚區大肚街３７號,203802.6,2671705.412
1002,合安診所,台中市大肚區沙田路２段７８０號５樓,203733.416,2672185.89
1003,博仁診所,台中市龍井區龍泉里沙田路五段４５號,203887.899,2676627.81
1004,林診所,台中市龍井區南寮里遊園南路４５０巷５６號,207332.92,2674473.799
1005,吉村診所,台中市龍井區龍東里龍門路４５–３號,202125.769,2674949.85
1006,平安內小兒科診所,台中市龍井區中央路一段２５９號,201567.41,2677582.37
1007,龍安診所,台中市龍井區龍東里文昌路４３３號,202277.679,2674838.779
1008,忠和診所,台中市龍井區三德里中央路二段１５６號,201622.73,2678044.81
1009,崇祐診所,台中市龍井區新東里新興路４５之２號,208097.079,2675137.56
1010,聖和診所,台中市龍井區龍津里中央路一段２４１巷１弄１號,201558.48,2677536.24
1011,哲民診所,台中市龍井區遊園南路１９３號,207752.709,2675209.58
1012,周群傑耳鼻喉科診所,台中市龍井區新興路５３之１０號,207956.38,2675193.319
1013,祐晟診所,台中市龍井區國際街１１１號１樓,208869.239,2675731.56
1014,康德耳鼻喉科診所,台中市龍井區新東里新興路４３號,208104.56,2675132.27
1015,龍心診所,台中市龍井區三德里中央路２段１３７號,201570.829,2677975.009
1016,龍井東海小兒科診所,台中市龍井區新東里新興路９６–２３號,208294.019,2675125.169
1017,陳俊良診所,台中市龍井區沙田路５段１２９號１樓,203902.799,2676852.52
1018,魏嘉慶家庭醫學科診所,台中市龍井區藝術街１４２巷１號,208461.26,2675961.25
1019,陸婦產科診所,台中市龍井區新興路４５－３號,208101.679,2675135.43
1020,育恩診所,台中市龍井區遊園南路３３９、３４１號１-３樓,207476.929,2674445.629
1021,霧峰診所,台中市霧峰區本堂里四德路４７號,219252.812,2662212.537
1022,簡診所,台中市霧峰區本鄉里草湖路１３號,219313.943,2662579.205
1023,蔡振生眼科診所,台中市霧峰區甲寅里中正路１１０６號,219439.291,2662753.003
1024,楊繼雄內科診所,台中市霧峰區大同路１號,219372.177,2661933.364
1025,金寶貝診所,台中市霧峰區錦榮里中正路８８２號,219363.128,2662103.14
1026,忠三內小兒科診所,台中市霧峰區民權街５２號,219537.34,2662422.39
1027,莊永安診所,台中市霧峰區萊園路１５–６號,219390.223,2662178.876
1028,平奚診所,台中市霧峰區四德路４０８號　　　　　　,217208.285,2662212.189
1029,蔡明哲小兒科診所,台中市霧峰區中正里中正路１１０２號,219349.641,2662383.447
1030,陳儀崇診所,台中市霧峰區萊園路６之１號,219394.323,2662176.257
1031,謝煌德小兒科診所,台中市霧峰區錦榮里中正路８７２號,219367.154,2662084.688
1032,陳水亮婦產科診所,台中市霧峰區甲寅里中正路１１０２－１號,219437.355,2662740.981
1033,簡亦淇診所,台中市霧峰區坑口里中正路６１４–４號,218665.13,2659983.555
1034,陳志愈皮膚科診所,台中市霧峰區甲寅里中正路１０６１號,219380.565,2662581.785
1035,劉暄峰小兒科診所,台中市霧峰區甲寅里中正路１１４１號,219409.401,2662838.43
1036,長佑診所,台中市霧峰區本堂里樹仁路３６號,219176.212,2662139.324
1037,秋金診所,台中市霧峰區本堂里中正路８３７號,219312.187,2662038.274
1038,黃惠玲診所,台中市霧峰區錦榮里中正路８８６號,219368.992,2662115.671
1039,李榮先診所,台中市霧峰區吉峰里吉峰路１００之１２號,220324.383,2663525.276
1040,仁美婦產科診所,台中市霧峰區甲寅里中正路１０６２號,219423.358,2662613.288
1041,天仁小兒科診所,台中市霧峰區中正路９６７號１樓、９６９號１樓,219346.78,2662362.805
1042,李耳鼻喉科診所,台中市霧峰區萊園路１５之２號,219429.081,2662191.429
1043,溫鴻耳鼻喉科診所,台中市霧峰區中正路８３６號１樓,219353.45,2661993.35
1044,健康診所,台中市太平區中山路二段434號1樓,222131.82,2671651.74
1045,卓小兒科診所,台中市太平區中興路５１－２號,221216.709,2669214.049
1046,銘仁診所,台中市太平區中平里太平路５１６號,221255.66,2668797.399
1047,許煌明診所,台中市太平區太平里太平路６３３號,220668.45,2669053.029
1048,保安診所,台中市太平區新福里中山路四段１３６號,219944.12,2671487.81
1049,太平王耳鼻喉科診所,台中市太平區中興里中興路５８號,221222.31,2669249.22
1050,達翰診所,台中市太平區宜欣里宜欣十街３４號,221108.07,2670901.149
1051,黃小兒科診所,台中市太平區太平里太平路３９３號,221199.336,2668810.245
1052,立安診所,台中市太平區太平里新仁路一段１９２號,219778.549,2667367.009
1053,育聖診所,台中市太平區東平里中和街１８１號,221916.22,2670209.259
1054,黃金賢診所,台中市太平區中山路４段３２號,220727.26,2671670.49
1055,宜欣診所,台中市太平區宜佳街１０號１Ｆ,220964.269,2670556
1056,呂其嘉婦產科診所,台中市太平區中平里中平路１５１－５號,221415.41,2669068.939
1057,仁宏診所,台中市太平區太平里太平路５８７號,220761.62,2668990.22
1058,陳天乙診所,台中市太平區新仁路一段１５４號,219861.2,2667376.29
1059,可安診所,台中市太平區大源路２１號,222038.92,2670801.39
1060,葉祥楨耳鼻喉科診所,台中市太平區新福里中山路四段１９３號,219706.579,2671441.56
1061,舜心診所,台中市太平區中山里大源路２０之５號,222106.234,2671307.83
1062,李正智診所,台中市太平區中平里太平路２３２號,221495.84,2668515.75
1063,正安診所,台中市太平區新光里樹德路６９巷４號,220596.359,2671842.98
1064,慧明眼科診所,台中市太平區中興路１１８－５、１１８－６號１樓,221042.87,2669118.87
1065,卍安診所,台中市太平區樹孝路２９３號,221373.799,2672097.43
1066,佳恩聯合診所,台中市太平區中山路二段３７２號之１,222285.649,2671670.069
